pref,city,name,addr,phone,note
北海道,札幌市,子育てひろばちいさなおうち,〒063-0034 札幌市西区西野4条5丁目6-21,011-676-6513,
北海道,札幌市,子育て拠点てんてん,〒064-0802 札幌市中央区大通西27丁目1-1 円山バスターミナル２階,011-676-3387,
北海道,札幌市,子育て支援ひろば　ピース,〒065-0025 札幌市東区北25条東10丁目1-8 センチュリー元町Ⅱ 101号室,070-2291-7427,
北海道,札幌市,宮の沢児童会館,〒063-0051 札幌市西区宮の沢1条5丁目11-25,011-666-5323,
北海道,札幌市,屯田児童会館,〒002-0855 札幌市北区屯田5条6丁目2-23,011-772-7130,
北海道,札幌市,屯田北児童会館,〒002-0858 札幌市北区屯田8条7丁目1-39,011-788-8122,
北海道,札幌市,山の手児童会館,〒063-0006 札幌市西区山の手6条5丁目2-1,011-642-0118,
北海道,札幌市,山鼻かしわ児童会館,〒064-0915 札幌市中央区南15条西8丁目1-20,011-533-0622,
北海道,札幌市,山鼻児童会館,〒064-0924 札幌市中央区南24条西13丁目1-1,011-561-6220,
北海道,札幌市,川北児童会館,〒003-0854 札幌市白石区川北4条1丁目4-29,011-872-0002,
北海道,札幌市,幌西児童会館,〒064-0914 札幌市中央区南14条西16丁目2-15,011-563-2263,
北海道,札幌市,平和児童会館,〒063-0021 札幌市西区平和1条5丁目1-27,011-667-3359,
北海道,札幌市,平岡みどり児童会館,〒004-0882 札幌市清田区平岡公園東10丁目13-10,011-884-6866,
北海道,札幌市,平岡児童会館,〒004-0878 札幌市清田区平岡8条1丁目6-22,011-881-9766,
北海道,札幌市,平岸児童会館,〒062-0933 札幌市豊平区平岸3条9丁目15-22,011-812-2493,
北海道,札幌市,手稲区こそだてインフォメーション 「きてみてルーム」,〒006-0811 札幌市手稲区前田1条11丁目,011-681-1342,
北海道,札幌市,新川中央児童会館,〒001-0923 札幌市北区新川3条3丁目3-21,011-762-8433,
北海道,札幌市,新川児童会館,〒001-0924 札幌市北区新川4条11丁目5-16,011-764-3664,
北海道,札幌市,新琴似児童会館,〒001-0911 札幌市北区新琴似11条7丁目3-16,011-761-7501,
北海道,札幌市,新発寒児童会館,〒006-0806 札幌市手稲区新発寒6条4丁目15-1,011-685-7343,
北海道,札幌市,星置児童会館,〒006-0852 札幌市手稲区星置2条7丁目3-1,011-684-4610,
北海道,札幌市,札苗児童会館,〒007-0809,011-791-5200,
北海道,札幌市,東区こそだてインフォメーション 「タッピールーム」,〒065-0010 札幌市東区北10条東7丁目,011-712-6331,
北海道,札幌市,東札幌児童会館,〒003-0005 札幌市白石区東札幌5条3丁目2-26,011-822-5811,
北海道,札幌市,東白石児童会館,〒003-0026 札幌市白石区本通14丁目南6-1,011-863-8833,
北海道,札幌市,東苗穂児童会館,〒007-0805 札幌市東区東苗穂5条2丁目2-10,011-786-3191,
北海道,札幌市,柏丘児童会館,〒003-0029 札幌市白石区平和通8丁目北3-44,011-865-7520,
北海道,札幌市,栄西児童会館,〒007-0846 札幌市東区北46条東5丁目3-18,011-752-8363,
北海道,札幌市,桑園児童会館,〒060-0007 札幌市中央区北7条西15丁目28,011-641-7008,
北海道,札幌市,清田区こそだてインフォメーション 「きよっちるーむ」,〒004-0871 札幌市清田区平岡1条1丁目,011-889-2052,
北海道,札幌市,発寒児童会館,〒063-0827 札幌市西区発寒５条７丁目1-2,011-666-0206,
北海道,札幌市,発寒北児童会館,〒063-0833 札幌市西区発寒13条4丁目1-37,011-664-9710,
北海道,札幌市,白石区こそだてインフォメーション,〒003-0022 札幌市白石区南郷通1丁目南8,011-861-0345,
北海道,札幌市,百合が原児童会館,〒002-8081 札幌市北区百合が原9丁目9-11,011-774-2050,
北海道,札幌市,真駒内五輪児童会館,〒005-0015 札幌市南区真駒内泉町3丁目1-6,011-581-1823,
北海道,札幌市,福住児童会館,〒062-0041 札幌市豊平区福住1条1丁目5-5,011-855-0350,
北海道,札幌市,稲穂児童会館,〒006-0033 札幌市手稲区稲穂3条5丁目9-23,011-684-0901,
北海道,札幌市,篠路児童会館,〒002-8024 札幌市北区篠路4条9丁目3-1,011-772-9292,
北海道,札幌市,篠路西児童会館,〒002-8026 札幌市北区篠路6条4丁目2-32,011-771-2191,
北海道,札幌市,緑丘児童会館,〒064-0810 札幌市中央区南10条西23丁目1-5,011-562-1283,
北海道,札幌市,苗穂・本町児童会館,〒065-0043 札幌市東区本町２条７丁目,011-768-8667,
北海道,札幌市,菊水やよい児童会館,〒003-0801 札幌市白石区菊水1条4丁目6-61,011-841-5150,
北海道,札幌市,菊水元町児童会館,〒003-0828 札幌市白石区菊水元町8条2丁目15-5,011-873-1610,
北海道,札幌市,藻岩児童会館,〒005-0808 札幌市南区川沿8条2丁目1-26,011-571-8616,
北海道,札幌市,西区こそだてインフォメーション 「さんかくやまベェのへや」,〒063-0812 札幌市西区琴似2条7丁目,011-641-6954,
北海道,札幌市,親子ひろば　みるきぃらんど,〒003-0832 札幌市白石区北郷2条4丁目5-10 １階,090-7650-6378,
北海道,札幌市,認定こども園にじいろ,〒004-0832 札幌市清田区真栄2条1丁目11-20,011-883-3044,
北海道,札幌市,豊平児童会館,〒062-0906 札幌市豊平区豊平6条7丁目1-12,011-811-1376,
北海道,札幌市,豊平区こそだてインフォメーション 「りんごの森」,〒062-0936 札幌市豊平区平岸6条10丁目,011-822-2474,
北海道,札幌市,里塚児童会館,〒004-0802 札幌市清田区里塚2条3丁目12-23,011-881-4822,
北海道,札幌市,金山児童会館,〒006-0043 札幌市手稲区金山３条２丁目1-30,011-695-0919,
北海道,札幌市,青葉児童会館,〒004-0021 札幌市厚別区青葉町7丁目1-38,011-895-9962,
北海道,東川町,東川町地域子育て支援センター,〒071-1404 上川郡東川町西4号北8番地,0166-82-5100,
北海道,東神楽町,地域世代交流センターこれっと,〒071-1501 上川郡東神楽町南1条西1丁目4番1号,0166-83-5423,
北海道,東神楽町,地域世代交流センターぱれっと,〒071-1523 上川郡東神楽町ひじり野南1条2丁目2番1号,0166-83-3767,
北海道,東神楽町,東神楽町子育て支援センターティコット,〒071-1523 上川郡東神楽町ひじり野南1条6丁目1番1号,0166-83-6030,
北海道,松前町,松前町子育て支援センター （松前認定こども園）,〒049-1505 松前郡松前町字博多226-16,0139-42-3944,
北海道,松前町,松前町子育て支援センター （清部保育所）,〒049-1783 松前郡松前町字清部461-3,0139-45-2458,
北海道,枝幸町,枝幸地域子育て支援センター,〒098-5823 枝幸郡枝幸町三笠町620番地１,0163-62-1414,
北海道,枝幸町,歌登地域子育て支援センター,〒098-5204 枝幸郡枝幸町歌登南町1076番地10,0163-68-2364,
北海道,栗山町,栗山町子育て支援センター,〒069-1513 夕張郡栗山町朝日3丁目115番地14,0123-72-1280,
北海道,根室市,根室市つどいの広場,〒087-0003 根室市明治町2丁目6番地1,0153-24-9696,
北海道,根室市,根室市子育て相談所,〒087-0044 根室市松本町1丁目14番地,0153-24-3482,
北海道,森町,子育てサロン,〒049-2313 茅部郡森町字森川町278番地2,01374-3-2311,
北海道,様似町,様似町子育て支援センター,〒058-0015 様似郡様似町錦町1番地の8,0146-36-5521,
北海道,標津町,標津町親子交流舘｢おひさま｣,〒086-1652 標津郡標津町南2条西4丁目1番3号,0153-82-2717,
北海道,標津町,親子ふれあいひろば,〒086-1451 標津郡標津町字川北基線12番地,0153-85-2224,
北海道,標茶町,標茶町子育て支援センター,〒088-2311 川上郡標茶町開運4丁目2番地,015-485-1277,
北海道,比布町,比布町子育て支援センター,〒078-0343 上川郡比布町中町1丁目1番4号 比布町保健センター内,0166-85-2555,
北海道,江別市,子育てひろば　ぽこ　あ　ぽこ,〒069-0813 江別市野幌町10-1 イオンタウン江別,011-378-4411,
北海道,江別市,子育て支援センター　どんぐり,〒067-0002 江別市緑町西1丁目81 あすかの森認定こども園内,011-378-4349,
北海道,江別市,子育て支援センター　まんまカフェ,〒067-0061 江別市上江別東町15-2 認定こども園もりのひだまり内,011-383-0405,
北海道,江別市,子育て支援センター　もりのこ,〒069-0842 江別市大麻沢町9 おおあさ認定こども園内,011-387-8819,
北海道,江別市,子育て支援センターすくすく,〒067-0073 江別市弥生町18-5,011-381-1920,
北海道,江別市,子育て支援センターぽろっこ,〒069-0816 江別市野幌住吉町37-7 よつば保育園内,011-389-3006,
北海道,江別市,子育て支援センターゆうあい,〒069-0812 江別市幸町8-9 愛保育園内,011-384-0332,
北海道,江別市,子育て支援センターわかば,〒069-0831 江別市野幌若葉町4-6 わかば保育園内,011-385-9550,
北海道,江差町,江差町子育て支援センター,〒043-0024 檜山郡江差町字尾山町126,0139-52-3116,
北海道,池田町,池田町子どもセンター,〒083-0022 中川郡池田町西2条10丁目2番地の1,015-572-3539,
北海道,沼田町,沼田町地域子育て支援センター,〒078-2202 雨竜郡沼田町南一条6丁目6番30号,0164-36-2076,
北海道,沼田町,沼田町子育て交流広場「えがお」,〒078-2202 雨竜郡沼田町南一条2丁目8番17号,0164-34-6100,
北海道,泊村,泊村地域子育て支援センター,〒045-0202 古宇郡泊村大字茅沼村6番地2,0135-75-3800,
北海道,洞爺湖町,洞爺湖町子育て支援センター （本町保育所）,〒049-5615 虻田郡洞爺湖町本町42番地,0142-76-2008,
北海道,津別町,こどもの杜子育て支援センター,〒092-0292 網走郡津別町字新町21番地,0152-77-3237,
北海道,浜中町,茶内子育て支援センター,〒088-1365 厚岸郡浜中町茶内橋北東40番地（茶内保育所内）,0153-65-2156,
北海道,浜中町,霧多布子育て支援センター,〒088-1553,0153-62-3236,
北海道,浜頓別町,浜頓別町地域子育て支援センター,〒098-5711 枝幸郡浜頓別町北1条5丁目1番地,01634-2-3535,
北海道,浦幌町,浦幌町立子育て支援センター,〒089-5612 十勝郡浦幌町字東山町4番地2,015-579-7707,
北海道,浦河町,子育て支援センター 「カスタネット」,〒057-0034 浦河郡浦河町堺町西1丁目11番21号,0146-22-3968,
北海道,浦河町,子育て支援センター 「フレンドクラブ」,〒057-0006 浦河郡浦河町東町かしわ4丁目339番地2,0146-22-3354,
北海道,浦河町,浦河町地域子育て支援センター,〒057-0024 浦河郡浦河町築地1丁目3番1号,0146-24-4141,
北海道,浦臼町,浦臼町子育て支援センター,〒061-0600 樺戸郡浦臼町字ウラウシナイ183番地の353,0125-74-4890,
北海道,深川市,深川市つどいの広場,〒074-0022 深川市北光町1丁目2番30-105 道営住宅集会所内,0164-23-3605,
北海道,深川市,深川市子育て支援センター,〒074-0006 深川市6条11番1号 2F,0164-23-3455,
北海道,清水町,清水町子育て支援センター,〒089-0111 上川郡清水町南3条2丁目1-1,0156-69-2226,
北海道,清里町,清里町子育て支援センター,〒099-4405 斜里郡清里町羽衣町35番地,0152-25-2100,
北海道,湧別町,湧別子育て支援センター,〒099-6404 紋別郡湧別町栄町143-1,01586-5-2234,
北海道,滝上町,滝上町子育て支援室,〒099-5692 紋別郡滝上町旭町,0158-29-2111,
北海道,滝川市,一の坂保育所地域子育て支援センター,〒073-0017 滝川市一の坂町西3丁目7番36号,0125-24-2850,
北海道,滝川市,花月保育所地域子育て支援センター,〒073-0036 滝川市花月町2丁目5番1号,0125-23-4562,
北海道,猿払村,鬼志別保育所子育て支援ｾﾝﾀｰ,〒098-6234 宗谷郡猿払村鬼志別北町131番地,01635-2-3666,
北海道,由仁町,由仁町子育て支援センター,〒069-1206 夕張郡由仁町本町336番地,0123-76-7807,
北海道,留寿都村,るすつ子育て支援センター,〒048-1731 虻田郡留寿都村字留寿都185番地29,0136-46-3253,
北海道,留萌市,留萌市子育て支援センター,〒077-0023 留萌市五十嵐町1丁目1-10,0164-42-4150,
北海道,登別市,中央子育て支援センター,〒059-0014 登別市富士町7丁目2-1,0143-81-3715,
北海道,登別市,富岸子育てひろば,〒059-0028 登別市富岸町3-8,080-1890-0865,
北海道,登別市,登別子育て支援センター （登別保育所）,〒059-0465 登別市登別本町2丁目25-9,0143-80-2772,
北海道,登別市,鷲別子育て支援センター,〒059-0034 登別市鷲別町4丁目36-6,0143-84-1235,
北海道,白糠町,白糠町子育て支援センター,〒088-0324 白糠郡白糠町西５条北２丁目１番地２,01547-2-3883,
北海道,白老町,白老町子ども発達支援センター （子育て支援ピヌピヌ）,〒059-0922 白老郡白老町字萩野282-3,0144-83-3700,
北海道,白老町,白老町子育てふれあいセンター 「すくすく３・９」,〒059-0903,0144-82-3926,
北海道,真狩村,真狩村地域子育て支援センター,〒048-1631 虻田郡真狩村字真狩49番地1,0136-45-2181,
北海道,知内町,知内町子育てサロン,〒049-1106 上磯郡知内町字元町340-1,01392-5-2220,
北海道,石狩市,地域子育て支援センターえるむの森,〒061-3248 石狩市花川東93番地5,0133-71-2013,
